Fecha,Temporada,Jornada,Equipo1,Equipo2,Goles1,Goles2
2/04/2006,2005-2006,31,Racing de Santander,Deportivo de La Coruña,0,2
2/04/2006,2005-2006,31,Espanyol,Mallorca,0,0
2/04/2006,2005-2006,31,Getafe,Osasuna,4,0
2/04/2006,2005-2006,31,Cádiz,Valencia,3,5
8/04/2006,2005-2006,32,Betis,Cádiz,1,1
8/04/2006,2005-2006,32,Valencia,Celta de Vigo,1,0
8/04/2006,2005-2006,32,Getafe,Málaga,2,1
8/04/2006,2005-2006,32,Real Sociedad,Real Madrid,1,1
9/04/2006,2005-2006,32,Mallorca,Athletic Club,1,1
9/04/2006,2005-2006,32,Osasuna,Alavés,2,1
9/04/2006,2005-2006,32,Atlético de Madrid,Espanyol,1,1
9/04/2006,2005-2006,32,Barcelona,Racing de Santander,2,2
9/04/2006,2005-2006,32,Zaragoza,Sevilla,1,1
9/04/2006,2005-2006,32,Deportivo de La Coruña,Villarreal,1,1
14/04/2006,2005-2006,33,Villarreal,Barcelona,0,1
15/04/2006,2005-2006,33,Sevilla,Deportivo de La Coruña,0,0
15/04/2006,2005-2006,33,Alavés,Mallorca,0,0
15/04/2006,2005-2006,33,Racing de Santander,Real Sociedad,0,1
16/04/2006,2005-2006,33,Athletic Club,Atlético de Madrid,0,1
16/04/2006,2005-2006,33,Celta de Vigo,Betis,2,0
16/04/2006,2005-2006,33,Real Madrid,Getafe,1,1
16/04/2006,2005-2006,33,Málaga,Osasuna,1,1
16/04/2006,2005-2006,33,Espanyol,Valencia,0,4
16/04/2006,2005-2006,33,Cádiz,Zaragoza,2,1
22/04/2006,2005-2006,34,Zaragoza,Celta de Vigo,0,4
22/04/2006,2005-2006,34,Atlético de Madrid,Alavés,1,0
22/04/2006,2005-2006,34,Real Sociedad,Villarreal,2,0
23/04/2006,2005-2006,34,Valencia,Athletic Club,3,0
23/04/2006,2005-2006,34,Deportivo de La Coruña,Cádiz,1,1
23/04/2006,2005-2006,34,Betis,Espanyol,0,2
23/04/2006,2005-2006,34,Osasuna,Mallorca,1,0
23/04/2006,2005-2006,34,Getafe,Racing de Santander,3,1
23/04/2006,2005-2006,34,Málaga,Real Madrid,1,2
13/05/2006,2005-2006,34,Barcelona,Sevilla,2,3
29/04/2006,2005-2006,35,Cádiz,Barcelona,0,1
29/04/2006,2005-2006,35,Athletic Club,Betis,1,1
29/04/2006,2005-2006,35,Celta de Vigo,Deportivo de La Coruña,2,0
30/04/2006,2005-2006,35,Mallorca,Atlético de Madrid,1,0
30/04/2006,2005-2006,35,Villarreal,Getafe,1,1
30/04/2006,2005-2006,35,Racing de Santander,Málaga,3,2
30/04/2006,2005-2006,35,Real Madrid,Osasuna,1,0
30/04/2006,2005-2006,35,Sevilla,Real Sociedad,2,1
30/04/2006,2005-2006,35,Alavés,Valencia,0,3
30/04/2006,2005-2006,35,Espanyol,Zaragoza,1,1
3/05/2006,2005-2006,36,Zaragoza,Athletic Club,0,1
3/05/2006,2005-2006,36,Osasuna,Atlético de Madrid,1,0
3/05/2006,2005-2006,36,Real Sociedad,Cádiz,2,2
3/05/2006,2005-2006,36,Barcelona,Celta de Vigo,1,0
3/05/2006,2005-2006,36,Betis,Alavés,0,2
3/05/2006,2005-2006,36,Deportivo de La Coruña,Espanyol,2,1
3/05/2006,2005-2006,36,Valencia,Mallorca,1,2
3/05/2006,2005-2006,36,Getafe,Sevilla,0,3
3/05/2006,2005-2006,36,Málaga,Villarreal,1,2
4/05/2006,2005-2006,36,Real Madrid,Racing de Santander,3,2
6/05/2006,2005-2006,37,Espanyol,Barcelona,0,2
6/05/2006,2005-2006,37,Sevilla,Málaga,2,0
6/05/2006,2005-2006,37,Atlético de Madrid,Valencia,1,1
7/05/2006,2005-2006,37,Mallorca,Betis,1,2
7/05/2006,2005-2006,37,Athletic Club,Deportivo de La Coruña,2,1
7/05/2006,2005-2006,37,Cádiz,Getafe,1,3
7/05/2006,2005-2006,37,Osasuna,Racing de Santander,1,2
7/05/2006,2005-2006,37,Celta de Vigo,Real Sociedad,2,2
7/05/2006,2005-2006,37,Villarreal,Real Madrid,3,3
7/05/2006,2005-2006,37,Alavés,Zaragoza,0,3
26/08/2006,2006-2007,1,Betis,Valencia,1,2
27/08/2006,2006-2007,1,Real Sociedad,Athletic Club,1,1
27/08/2006,2006-2007,1,Zaragoza,Deportivo de La Coruña,2,3
27/08/2006,2006-2007,1,Gimnàstic de Tarragona,Espanyol,1,0
27/08/2006,2006-2007,1,Mallorca,Recreativo de Huelva,1,1
27/08/2006,2006-2007,1,Getafe,Osasuna,2,0
27/08/2006,2006-2007,1,Atlético de Madrid,Racing de Santander,1,0
27/08/2006,2006-2007,1,Villarreal,Real Madrid,0,0
28/08/2006,2006-2007,1,Barcelona,Celta de Vigo,3,2
29/08/2006,2006-2007,1,Levante,Sevilla,0,4
9/09/2006,2006-2007,2,Valencia,Atlético de Madrid,1,0
9/09/2006,2006-2007,2,Osasuna,Barcelona,0,3
10/09/2006,2006-2007,2,Athletic Club,Betis,0,3
10/09/2006,2006-2007,2,Racing de Santander,Getafe,0,1
10/09/2006,2006-2007,2,Real Madrid,Levante,4,1
10/09/2006,2006-2007,2,Deportivo de La Coruña,Mallorca,0,0
10/09/2006,2006-2007,2,Sevilla,Real Sociedad,3,1
10/09/2006,2006-2007,2,Celta de Vigo,Gimnàstic de Tarragona,2,1
10/09/2006,2006-2007,2,Recreativo de Huelva,Villarreal,1,0
10/09/2006,2006-2007,2,Espanyol,Zaragoza,0,3
16/09/2006,2006-2007,3,Villarreal,Deportivo de La Coruña,0,2
17/09/2006,2006-2007,3,Atlético de Madrid,Athletic Club,4,1
17/09/2006,2006-2007,3,Celta de Vigo,Espanyol,1,2
17/09/2006,2006-2007,3,Levante,Recreativo de Huelva,1,0
17/09/2006,2006-2007,3,Gimnàstic de Tarragona,Osasuna,0,2
17/09/2006,2006-2007,3,Barcelona,Racing de Santander,3,0
17/09/2006,2006-2007,3,Real Sociedad,Real Madrid,0,2
17/09/2006,2006-2007,3,Betis,Sevilla,2,3
17/09/2006,2006-2007,3,Getafe,Valencia,0,2
17/09/2006,2006-2007,3,Mallorca,Zaragoza,0,2
23/09/2006,2006-2007,4,Real Madrid,Betis,1,0
24/09/2006,2006-2007,4,Sevilla,Atlético de Madrid,1,2
24/09/2006,2006-2007,4,Valencia,Barcelona,1,1
24/09/2006,2006-2007,4,Osasuna,Celta de Vigo,2,0
24/09/2006,2006-2007,4,Athletic Club,Getafe,0,0
24/09/2006,2006-2007,4,Deportivo de La Coruña,Levante,0,2
24/09/2006,2006-2007,4,Espanyol,Mallorca,0,1
24/09/2006,2006-2007,4,Recreativo de Huelva,Real Sociedad,3,2
24/09/2006,2006-2007,4,Racing de Santander,Gimnàstic de Tarragona,2,2
24/09/2006,2006-2007,4,Zaragoza,Villarreal,2,3
30/09/2006,2006-2007,5,Barcelona,Athletic Club,3,1
1/10/2006,2006-2007,5,Real Sociedad,Deportivo de La Coruña,0,2
1/10/2006,2006-2007,5,Osasuna,Espanyol,0,0
1/10/2006,2006-2007,5,Betis,Recreativo de Huelva,0,2
1/10/2006,2006-2007,5,Villarreal,Mallorca,2,1
1/10/2006,2006-2007,5,Celta de Vigo,Racing de Santander,1,1
1/10/2006,2006-2007,5,Atlético de Madrid,Real Madrid,1,1
1/10/2006,2006-2007,5,Getafe,Sevilla,0,1
1/10/2006,2006-2007,5,Gimnàstic de Tarragona,Valencia,0,4
1/10/2006,2006-2007,5,Levante,Zaragoza,2,2
14/10/2006,2006-2007,6,Recreativo de Huelva,Atlético de Madrid,1,2
14/10/2006,2006-2007,6,Real Madrid,Getafe,0,1
15/10/2006,2006-2007,6,Sevilla,Barcelona,1,3
15/10/2006,2006-2007,6,Deportivo de La Coruña,Betis,1,1
15/10/2006,2006-2007,6,Valencia,Celta de Vigo,2,3
15/10/2006,2006-2007,6,Mallorca,Levante,1,0
15/10/2006,2006-2007,6,Racing de Santander,Osasuna,1,0
15/10/2006,2006-2007,6,Zaragoza,Real Sociedad,3,1
15/10/2006,2006-2007,6,Athletic Club,Gimnàstic de Tarragona,3,2
15/10/2006,2006-2007,6,Espanyol,Villarreal,0,0
21/10/2006,2006-2007,7,Atlético de Madrid,Deportivo de La Coruña,0,1
21/10/2006,2006-2007,7,Levante,Villarreal,1,1
21/10/2006,2006-2007,7,Betis,Zaragoza,1,2
22/10/2006,2006-2007,7,Celta de Vigo,Athletic Club,1,0
22/10/2006,2006-2007,7,Racing de Santander,Espanyol,2,2
22/10/2006,2006-2007,7,Getafe,Recreativo de Huelva,2,1
22/10/2006,2006-2007,7,Real Sociedad,Mallorca,0,0
22/10/2006,2006-2007,7,Barcelona,Real Madrid,0,2
22/10/2006,2006-2007,7,Gimnàstic de Tarragona,Sevilla,1,2
22/10/2006,2006-2007,7,Osasuna,Valencia,0,1
28/10/2006,2006-2007,8,Recreativo de Huelva,Barcelona,0,3
28/10/2006,2006-2007,8,Valencia,Racing de Santander,0,1
28/10/2006,2006-2007,8,Real Madrid,Gimnàstic de Tarragona,3,1
29/10/2006,2006-2007,8,Zaragoza,Atlético de Madrid,1,0
29/10/2006,2006-2007,8,Mallorca,Betis,1,0
29/10/2006,2006-2007,8,Sevilla,Celta de Vigo,2,1
29/10/2006,2006-2007,8,Deportivo de La Coruña,Getafe,0,2
29/10/2006,2006-2007,8,Espanyol,Levante,0,0
29/10/2006,2006-2007,8,Athletic Club,Osasuna,1,1
29/10/2006,2006-2007,8,Villarreal,Real Sociedad,1,0
4/11/2006,2006-2007,9,Barcelona,Deportivo de La Coruña,1,1
4/11/2006,2006-2007,9,Real Sociedad,Levante,0,2
4/11/2006,2006-2007,9,Atlético de Madrid,Mallorca,0,0
5/11/2006,2006-2007,9,Racing de Santander,Athletic Club,0,0
5/11/2006,2006-2007,9,Valencia,Espanyol,1,1
5/11/2006,2006-2007,9,Gimnàstic de Tarragona,Recreativo de Huelva,1,2
5/11/2006,2006-2007,9,Celta de Vigo,Real Madrid,2,1
5/11/2006,2006-2007,9,Osasuna,Sevilla,0,2
5/11/2006,2006-2007,9,Betis,Villarreal,2,3
5/11/2006,2006-2007,9,Getafe,Zaragoza,1,3
11/11/2006,2006-2007,10,Villarreal,Atlético de Madrid,1,3
11/11/2006,2006-2007,10,Athletic Club,Valencia,1,1
12/11/2006,2006-2007,10,Zaragoza,Barcelona,1,3
12/11/2006,2006-2007,10,Levante,Betis,1,2
12/11/2006,2006-2007,10,Recreativo de Huelva,Celta de Vigo,2,1
12/11/2006,2006-2007,10,Mallorca,Getafe,0,1
12/11/2006,2006-2007,10,Real Madrid,Osasuna,4,1
12/11/2006,2006-2007,10,Sevilla,Racing de Santander,0,0
12/11/2006,2006-2007,10,Espanyol,Real Sociedad,1,1
12/11/2006,2006-2007,10,Deportivo de La Coruña,Gimnàstic de Tarragona,0,0
18/11/2006,2006-2007,11,Racing de Santander,Real Madrid,1,3
18/11/2006,2006-2007,11,Valencia,Sevilla,0,3
19/11/2006,2006-2007,11,Celta de Vigo,Deportivo de La Coruña,1,0
19/11/2006,2006-2007,11,Athletic Club,Espanyol,2,3
19/11/2006,2006-2007,11,Osasuna,Recreativo de Huelva,0,2
19/11/2006,2006-2007,11,Atlético de Madrid,Levante,3,0
19/11/2006,2006-2007,11,Barcelona,Mallorca,4,1
19/11/2006,2006-2007,11,Betis,Real Sociedad,0,0
19/11/2006,2006-2007,11,Getafe,Villarreal,0,1
19/11/2006,2006-2007,11,Gimnàstic de Tarragona,Zaragoza,0,3
25/11/2006,2006-2007,12,Real Sociedad,Atlético de Madrid,1,1
25/11/2006,2006-2007,12,Villarreal,Barcelona,0,4
26/11/2006,2006-2007,12,Sevilla,Athletic Club,3,1
26/11/2006,2006-2007,12,Espanyol,Betis,1,1
26/11/2006,2006-2007,12,Zaragoza,Celta de Vigo,1,1
26/11/2006,2006-2007,12,Levante,Getafe,0,0
26/11/2006,2006-2007,12,Deportivo de La Coruña,Osasuna,1,4
26/11/2006,2006-2007,12,Recreativo de Huelva,Racing de Santander,3,4
26/11/2006,2006-2007,12,Mallorca,Gimnàstic de Tarragona,3,2
26/11/2006,2006-2007,12,Real Madrid,Valencia,1,0
2/12/2006,2006-2007,13,Atlético de Madrid,Betis,1,0
2/12/2006,2006-2007,13,Valencia,Recreativo de Huelva,0,2
2/12/2006,2006-2007,13,Barcelona,Levante,1,1
3/12/2006,2006-2007,13,Racing de Santander,Deportivo de La Coruña,0,0
3/12/2006,2006-2007,13,Sevilla,Espanyol,1,2
3/12/2006,2006-2007,13,Celta de Vigo,Mallorca,2,2
3/12/2006,2006-2007,13,Getafe,Real Sociedad,0,0
3/12/2006,2006-2007,13,Athletic Club,Real Madrid,1,2
3/12/2006,2006-2007,13,Gimnàstic de Tarragona,Villarreal,0,2
3/12/2006,2006-2007,13,Osasuna,Zaragoza,2,1
9/12/2006,2006-2007,14,Real Sociedad,Barcelona,0,1
9/12/2006,2006-2007,14,Real Madrid,Sevilla,1,2
10/12/2006,2006-2007,14,Recreativo de Huelva,Athletic Club,2,4
10/12/2006,2006-2007,14,Espanyol,Atlético de Madrid,2,1
10/12/2006,2006-2007,14,Villarreal,Celta de Vigo,1,1
10/12/2006,2006-2007,14,Betis,Getafe,1,1
10/12/2006,2006-2007,14,Mallorca,Osasuna,0,3
10/12/2006,2006-2007,14,Zaragoza,Racing de Santander,2,0
10/12/2006,2006-2007,14,Levante,Gimnàstic de Tarragona,1,2
10/12/2006,2006-2007,14,Deportivo de La Coruña,Valencia,0,4
16/12/2006,2006-2007,15,Athletic Club,Deportivo de La Coruña,2,0
16/12/2006,2006-2007,15,Racing de Santander,Mallorca,2,1
16/12/2006,2006-2007,15,Valencia,Zaragoza,1,0
17/12/2006,2006-2007,15,Getafe,Atlético de Madrid,0,1
17/12/2006,2006-2007,15,Real Madrid,Espanyol,1,0
17/12/2006,2006-2007,15,Sevilla,Recreativo de Huelva,3,1
17/12/2006,2006-2007,15,Celta de Vigo,Levante,1,1
17/12/2006,2006-2007,15,Gimnàstic de Tarragona,Real Sociedad,2,3
17/12/2006,2006-2007,15,Osasuna,Villarreal,4,1
24/01/2007,2006-2007,15,Barcelona,Betis,1,1
19/12/2006,2006-2007,16,Zaragoza,Athletic Club,0,0
19/12/2006,2006-2007,16,Mallorca,Valencia,1,3
20/12/2006,2006-2007,16,Real Sociedad,Celta de Vigo,0,0
20/12/2006,2006-2007,16,Espanyol,Getafe,1,0
20/12/2006,2006-2007,16,Levante,Osasuna,1,2
20/12/2006,2006-2007,16,Villarreal,Racing de Santander,1,2
20/12/2006,2006-2007,16,Recreativo de Huelva,Real Madrid,3,0
20/12/2006,2006-2007,16,Deportivo de La Coruña,Sevilla,0,4
20/12/2006,2006-2007,16,Betis,Gimnàstic de Tarragona,1,0
21/12/2006,2006-2007,16,Atlético de Madrid,Barcelona,1,1
6/01/2007,2006-2007,17,Gimnàstic de Tarragona,Atlético de Madrid,0,0
6/01/2007,2006-2007,17,Osasuna,Real Sociedad,1,2
6/01/2007,2006-2007,17,Sevilla,Zaragoza,1,2
7/01/2007,2006-2007,17,Celta de Vigo,Betis,0,1
7/01/2007,2006-2007,17,Real Madrid,Deportivo de La Coruña,0,2
7/01/2007,2006-2007,17,Recreativo de Huelva,Espanyol,1,0
7/01/2007,2006-2007,17,Barcelona,Getafe,1,1
7/01/2007,2006-2007,17,Racing de Santander,Levante,0,2
7/01/2007,2006-2007,17,Athletic Club,Mallorca,3,1
7/01/2007,2006-2007,17,Valencia,Villarreal,1,0
13/01/2007,2006-2007,18,Barcelona,Espanyol,1,3
13/01/2007,2006-2007,18,Levante,Valencia,0,3
14/01/2007,2006-2007,18,Villarreal,Athletic Club,1,0
14/01/2007,2006-2007,18,Atlético de Madrid,Celta de Vigo,3,1
14/01/2007,2006-2007,18,Deportivo de La Coruña,Recreativo de Huelva,1,1
14/01/2007,2006-2007,18,Betis,Osasuna,1,5
14/01/2007,2006-2007,18,Real Sociedad,Racing de Santander,0,1
14/01/2007,2006-2007,18,Zaragoza,Real Madrid,0,1
14/01/2007,2006-2007,18,Mallorca,Sevilla,2,1
14/01/2007,2006-2007,18,Getafe,Gimnàstic de Tarragona,3,1
20/01/2007,2006-2007,19,Osasuna,Atlético de Madrid,0,1
20/01/2007,2006-2007,19,Sevilla,Villarreal,0,0
21/01/2007,2006-2007,19,Gimnàstic de Tarragona,Barcelona,0,3
21/01/2007,2006-2007,19,Racing de Santander,Betis,1,1
21/01/2007,2006-2007,19,Espanyol,Deportivo de La Coruña,0,0
21/01/2007,2006-2007,19,Celta de Vigo,Getafe,0,1
21/01/2007,2006-2007,19,Athletic Club,Levante,0,0
21/01/2007,2006-2007,19,Real Madrid,Mallorca,1,0
21/01/2007,2006-2007,19,Valencia,Real Sociedad,1,0
21/01/2007,2006-2007,19,Recreativo de Huelva,Zaragoza,0,0
27/01/2007,2006-2007,20,Racing de Santander,Atlético de Madrid,1,1
27/01/2007,2006-2007,20,Real Madrid,Villarreal,0,1
28/01/2007,2006-2007,20,Celta de Vigo,Barcelona,1,3
28/01/2007,2006-2007,20,Valencia,Betis,1,2
28/01/2007,2006-2007,20,Osasuna,Getafe,0,2
28/01/2007,2006-2007,20,Sevilla,Levante,4,2
28/01/2007,2006-2007,20,Recreativo de Huelva,Mallorca,1,2
28/01/2007,2006-2007,20,Athletic Club,Real Sociedad,2,0
28/01/2007,2006-2007,20,Espanyol,Gimnàstic de Tarragona,0,4
28/01/2007,2006-2007,20,Deportivo de La Coruña,Zaragoza,1,1
3/02/2007,2006-2007,21,Mallorca,Deportivo de La Coruña,0,1
3/02/2007,2006-2007,21,Zaragoza,Espanyol,2,1
3/02/2007,2006-2007,21,Atlético de Madrid,Valencia,1,3
4/02/2007,2006-2007,21,Betis,Athletic Club,2,1
4/02/2007,2006-2007,21,Gimnàstic de Tarragona,Celta de Vigo,1,1
4/02/2007,2006-2007,21,Villarreal,Recreativo de Huelva,1,2
4/02/2007,2006-2007,21,Barcelona,Osasuna,0,0
4/02/2007,2006-2007,21,Getafe,Racing de Santander,0,1
4/02/2007,2006-2007,21,Levante,Real Madrid,1,0
4/02/2007,2006-2007,21,Real Sociedad,Sevilla,0,0
10/02/2007,2006-2007,22,Sevilla,Betis,0,0
10/02/2007,2006-2007,22,Real Madrid,Real Sociedad,2,1
11/02/2007,2006-2007,22,Athletic Club,Atlético de Madrid,0,1
11/02/2007,2006-2007,22,Racing de Santander,Barcelona,0,2
11/02/2007,2006-2007,22,Espanyol,Celta de Vigo,2,0
11/02/2007,2006-2007,22,Valencia,Getafe,0,3
11/02/2007,2006-2007,22,Recreativo de Huelva,Levante,1,2
11/02/2007,2006-2007,22,Zaragoza,Mallorca,1,2
11/02/2007,2006-2007,22,Osasuna,Gimnàstic de Tarragona,3,2
11/02/2007,2006-2007,22,Deportivo de La Coruña,Villarreal,2,0
17/02/2007,2006-2007,23,Betis,Real Madrid,0,0
17/02/2007,2006-2007,23,Villarreal,Zaragoza,0,1
18/02/2007,2006-2007,23,Getafe,Athletic Club,0,2
18/02/2007,2006-2007,23,Levante,Deportivo de La Coruña,0,0
18/02/2007,2006-2007,23,Mallorca,Espanyol,1,3
18/02/2007,2006-2007,23,Real Sociedad,Recreativo de Huelva,0,1
18/02/2007,2006-2007,23,Celta de Vigo,Osasuna,1,0
18/02/2007,2006-2007,23,Gimnàstic de Tarragona,Racing de Santander,1,4
18/02/2007,2006-2007,23,Atlético de Madrid,Sevilla,1,3
18/02/2007,2006-2007,23,Barcelona,Valencia,1,2
24/02/2007,2006-2007,24,Real Madrid,Atlético de Madrid,1,1
24/02/2007,2006-2007,24,Deportivo de La Coruña,Real Sociedad,1,0
25/02/2007,2006-2007,24,Athletic Club,Barcelona,0,3
25/02/2007,2006-2007,24,Recreativo de Huelva,Betis,0,0
25/02/2007,2006-2007,24,Racing de Santander,Celta de Vigo,2,2
25/02/2007,2006-2007,24,Sevilla,Getafe,0,0
25/02/2007,2006-2007,24,Zaragoza,Levante,0,0
25/02/2007,2006-2007,24,Espanyol,Osasuna,2,0
25/02/2007,2006-2007,24,Valencia,Gimnàstic de Tarragona,1,1
25/02/2007,2006-2007,24,Mallorca,Villarreal,1,2
3/03/2007,2006-2007,25,Barcelona,Sevilla,1,2
3/03/2007,2006-2007,25,Celta de Vigo,Valencia,0,1
4/03/2007,2006-2007,25,Gimnàstic de Tarragona,Athletic Club,2,0
4/03/2007,2006-2007,25,Betis,Deportivo de La Coruña,1,0
4/03/2007,2006-2007,25,Villarreal,Espanyol,1,1
4/03/2007,2006-2007,25,Atlético de Madrid,Recreativo de Huelva,0,1
4/03/2007,2006-2007,25,Levante,Mallorca,1,3
4/03/2007,2006-2007,25,Osasuna,Racing de Santander,0,1
4/03/2007,2006-2007,25,Getafe,Real Madrid,1,1
4/03/2007,2006-2007,25,Real Sociedad,Zaragoza,2,3
10/03/2007,2006-2007,26,Real Madrid,Barcelona,3,3
10/03/2007,2006-2007,26,Villarreal,Levante,2,0
